path,class,method,iou_fixed_top20pct,iou_adaptive_otsu,pointing_game_hit,border_bias_fraction,predicted_correctly
cashew_leaf_dataset_raw/leaf_miner/leaf-miner48__jpg.rf.a205071113bd6bb4867f9a3ed4495d05.jpg,leaf_miner,gradcam++,0.29764440546297455,0.3113621644959344,1,0.3816414773464203,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner48__jpg.rf.a205071113bd6bb4867f9a3ed4495d05.jpg,leaf_miner,scorecam,0.26384484020492804,0.2638634978671542,0,0.4024595320224762,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner48__jpg.rf.a205071113bd6bb4867f9a3ed4495d05.jpg,leaf_miner,eigencam,0.3168436446874801,0.372325820844297,1,0.03790220990777016,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner578__jpg.rf.35c7234a50434cb3ace14078e1db60cd.jpg,leaf_miner,gradcam++,0.03660759862903814,0.0311948751276576,0,0.441232830286026,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner578__jpg.rf.35c7234a50434cb3ace14078e1db60cd.jpg,leaf_miner,scorecam,0.10907388624483108,0.17386419808565137,0,0.21300984919071198,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner578__jpg.rf.35c7234a50434cb3ace14078e1db60cd.jpg,leaf_miner,eigencam,0.2801693083573487,0.27303967510153077,1,0.034807365387678146,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner185__jpg.rf.ae64bbe6622d9abdfbbfbc8c66dfcfe8.jpg,leaf_miner,gradcam++,0.0,0.0,0,0.7504720091819763,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner185__jpg.rf.ae64bbe6622d9abdfbbfbc8c66dfcfe8.jpg,leaf_miner,scorecam,0.0,0.0,0,0.37680283188819885,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner185__jpg.rf.ae64bbe6622d9abdfbbfbc8c66dfcfe8.jpg,leaf_miner,eigencam,0.23667164922770303,0.2838532329389267,1,0.21202228963375092,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner783__jpg.rf.5915481399e330db13ebc9fe6854ee15.jpg,leaf_miner,gradcam++,0.22020487882653061,0.025259792166266986,0,0.6709828972816467,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner783__jpg.rf.5915481399e330db13ebc9fe6854ee15.jpg,leaf_miner,scorecam,0.08666082745118243,0.17558767988539428,0,0.4141208529472351,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner783__jpg.rf.5915481399e330db13ebc9fe6854ee15.jpg,leaf_miner,eigencam,0.20769847634322375,0.27538468959529205,0,0.12004169821739197,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1265__jpg.rf.a35767c9c8d18c2869732a37d28f8daf.jpg,leaf_miner,gradcam++,0.38588169642857145,9.742315748453407e-05,0,0.8910483717918396,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1265__jpg.rf.a35767c9c8d18c2869732a37d28f8daf.jpg,leaf_miner,scorecam,0.13056687947080994,0.22178723954963117,1,0.49037376046180725,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1265__jpg.rf.a35767c9c8d18c2869732a37d28f8daf.jpg,leaf_miner,eigencam,0.13919782987793064,0.139839824120603,0,0.2043985277414322,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner703__jpg.rf.f706c18ce7ba01f6f2bb590123404be3.jpg,leaf_miner,gradcam++,0.07896205357142858,0.0,0,,False
cashew_leaf_dataset_raw/leaf_miner/leaf-miner703__jpg.rf.f706c18ce7ba01f6f2bb590123404be3.jpg,leaf_miner,scorecam,0.0420512057159869,0.04008900561756767,0,0.37369289994239807,False
cashew_leaf_dataset_raw/leaf_miner/leaf-miner703__jpg.rf.f706c18ce7ba01f6f2bb590123404be3.jpg,leaf_miner,eigencam,0.0741309185787737,0.11313009357078177,0,0.08424413204193115,False
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1233__jpg.rf.38b07509ce8fb9398f06b9f5092cdb30.jpg,leaf_miner,gradcam++,0.1950733418367347,0.0,0,0.6699218153953552,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1233__jpg.rf.38b07509ce8fb9398f06b9f5092cdb30.jpg,leaf_miner,scorecam,0.0,0.004529785476197259,0,0.4888274073600769,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1233__jpg.rf.38b07509ce8fb9398f06b9f5092cdb30.jpg,leaf_miner,eigencam,0.0,0.0,0,0.530614972114563,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner55__jpg.rf.6c8b8e51459dd1dfb50d0f28a57e37db.jpg,leaf_miner,gradcam++,0.0,0.0,0,0.5159133076667786,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner55__jpg.rf.6c8b8e51459dd1dfb50d0f28a57e37db.jpg,leaf_miner,scorecam,0.0,6.602621240632531e-05,0,0.5726708769798279,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner55__jpg.rf.6c8b8e51459dd1dfb50d0f28a57e37db.jpg,leaf_miner,eigencam,0.2750373692077728,0.3056816923247314,1,0.04695739597082138,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner735__jpg.rf.be1506b6e4156f4d07a150d36b881ce3.jpg,leaf_miner,gradcam++,0.0,0.0,0,0.7854875326156616,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner735__jpg.rf.be1506b6e4156f4d07a150d36b881ce3.jpg,leaf_miner,scorecam,0.0002782415136338342,0.05390447863081162,0,0.394900918006897,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner735__jpg.rf.be1506b6e4156f4d07a150d36b881ce3.jpg,leaf_miner,eigencam,0.5737633153363491,0.6064507476698183,0,0.06503337621688843,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner339__jpg.rf.934dfc96144e404042c93260cf5b4caf.jpg,leaf_miner,gradcam++,0.0,0.0,0,0.8227943778038025,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner339__jpg.rf.934dfc96144e404042c93260cf5b4caf.jpg,leaf_miner,scorecam,0.0,0.003796124236793204,0,0.369343101978302,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner339__jpg.rf.934dfc96144e404042c93260cf5b4caf.jpg,leaf_miner,eigencam,0.31101234567901237,0.31112835291509644,1,0.22398005425930023,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner273__jpg.rf.cc8d0aae7753c003d4cf3ba89c767ef1.jpg,leaf_miner,gradcam++,0.0,0.0,0,0.41103824973106384,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner273__jpg.rf.cc8d0aae7753c003d4cf3ba89c767ef1.jpg,leaf_miner,scorecam,0.0,0.0,0,0.3257710337638855,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner273__jpg.rf.cc8d0aae7753c003d4cf3ba89c767ef1.jpg,leaf_miner,eigencam,0.09975087194818137,0.1127633209417596,0,0.30213508009910583,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1120__jpg.rf.707687bb03ab021b67a11e826c6d1c14.jpg,leaf_miner,gradcam++,0.30831473214285715,0.0,0,,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1120__jpg.rf.707687bb03ab021b67a11e826c6d1c14.jpg,leaf_miner,scorecam,0.25578304951274733,0.2393247836394276,0,0.40302637219429016,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1120__jpg.rf.707687bb03ab021b67a11e826c6d1c14.jpg,leaf_miner,eigencam,0.3482581804725908,0.3332431993942999,1,0.06891855597496033,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner847__jpg.rf.4beddbe481522c856ff0544302fc52f0.jpg,leaf_miner,gradcam++,0.0040650406504065045,0.005856315968675519,0,0.5949437618255615,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner847__jpg.rf.4beddbe481522c856ff0544302fc52f0.jpg,leaf_miner,scorecam,0.014382154388024655,0.0460861509958314,0,0.4032248854637146,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner847__jpg.rf.4beddbe481522c856ff0544302fc52f0.jpg,leaf_miner,eigencam,0.189877775865037,0.1806497050796725,1,0.1605900228023529,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner792__jpg.rf.6ce8204da631ae98ed0188e4c5e09917.jpg,leaf_miner,gradcam++,0.08653539540816327,0.0,0,0.8134492635726929,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner792__jpg.rf.6ce8204da631ae98ed0188e4c5e09917.jpg,leaf_miner,scorecam,0.0,0.0,0,0.3913600444793701,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner792__jpg.rf.6ce8204da631ae98ed0188e4c5e09917.jpg,leaf_miner,eigencam,0.0,0.0,0,0.37023988366127014,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner83__jpg.rf.421012b7860aec2a41ff9ab3626fb410.jpg,leaf_miner,gradcam++,0.06875881523272215,0.06728833315672353,0,0.4421376585960388,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner83__jpg.rf.421012b7860aec2a41ff9ab3626fb410.jpg,leaf_miner,scorecam,0.1135876553793399,0.096803475329054,1,0.35977402329444885,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner83__jpg.rf.421012b7860aec2a41ff9ab3626fb410.jpg,leaf_miner,eigencam,0.0,0.026810409856675887,0,0.4885033667087555,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner163__jpg.rf.f79dbeb8cf84e93f295b04e153c11711.jpg,leaf_miner,gradcam++,0.0,0.0,0,0.504564642906189,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner163__jpg.rf.f79dbeb8cf84e93f295b04e153c11711.jpg,leaf_miner,scorecam,0.0,0.0,0,0.39976418018341064,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner163__jpg.rf.f79dbeb8cf84e93f295b04e153c11711.jpg,leaf_miner,eigencam,0.17498754359740906,0.1744486389827141,0,0.16250772774219513,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner425__jpg.rf.6e00abdbb875590d2906d43e07cec6e2.jpg,leaf_miner,gradcam++,0.0,0.0,0,0.7229521870613098,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner425__jpg.rf.6e00abdbb875590d2906d43e07cec6e2.jpg,leaf_miner,scorecam,0.003839106535206352,0.0063555602373678854,0,0.361925333738327,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner425__jpg.rf.6e00abdbb875590d2906d43e07cec6e2.jpg,leaf_miner,eigencam,0.14648729446935724,0.18336035923662217,0,0.04409430921077728,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner747__jpg.rf.585ed6a7af04d7346bddbb152453405c.jpg,leaf_miner,gradcam++,0.0011168727562824092,0.0,0,0.6603692173957825,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner747__jpg.rf.585ed6a7af04d7346bddbb152453405c.jpg,leaf_miner,scorecam,0.0,0.0004007815239717449,0,0.38239675760269165,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner747__jpg.rf.585ed6a7af04d7346bddbb152453405c.jpg,leaf_miner,eigencam,0.25027398625087177,0.2922588981557618,1,0.08855067938566208,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner845__jpg.rf.9b52e33ec73667583e6098c2906676be.jpg,leaf_miner,gradcam++,0.0,0.0,0,0.7258633375167847,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner845__jpg.rf.9b52e33ec73667583e6098c2906676be.jpg,leaf_miner,scorecam,0.007225790513833992,0.01434386033738721,0,0.3749617338180542,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner845__jpg.rf.9b52e33ec73667583e6098c2906676be.jpg,leaf_miner,eigencam,0.4765787804657063,0.45738834275098694,0,0.10276858508586884,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner539__jpg.rf.b7b7b87fb9bd73375f055bb71237ff11.jpg,leaf_miner,gradcam++,0.0,0.0,0,0.42570990324020386,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner539__jpg.rf.b7b7b87fb9bd73375f055bb71237ff11.jpg,leaf_miner,scorecam,0.0030921459492888066,0.017534999859720003,0,0.3870939314365387,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner539__jpg.rf.b7b7b87fb9bd73375f055bb71237ff11.jpg,leaf_miner,eigencam,0.0,0.0,0,0.3962651193141937,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner930__jpg.rf.4643553fc2fa419811dddab241925f08.jpg,leaf_miner,gradcam++,0.07936065051020408,0.0,0,0.8910485506057739,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner930__jpg.rf.4643553fc2fa419811dddab241925f08.jpg,leaf_miner,scorecam,0.0032925345358242072,0.007593573796503556,0,0.4009098410606384,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner930__jpg.rf.4643553fc2fa419811dddab241925f08.jpg,leaf_miner,eigencam,0.2739252931018813,0.2738062631242582,1,0.005306325387209654,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1103__jpg.rf.82ad55e592415c59e9ba3dcd0cd1102c.jpg,leaf_miner,gradcam++,0.29306839923469385,0.0,0,,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1103__jpg.rf.82ad55e592415c59e9ba3dcd0cd1102c.jpg,leaf_miner,scorecam,0.17223248543413386,0.16864769793764717,0,0.5042400360107422,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1103__jpg.rf.82ad55e592415c59e9ba3dcd0cd1102c.jpg,leaf_miner,eigencam,0.24677484378149567,0.29071664829106947,0,0.08111885190010071,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner113__jpg.rf.6c0394cb10f24649778ee133f3acb672.jpg,leaf_miner,gradcam++,0.0,0.0,0,0.6716818809509277,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner113__jpg.rf.6c0394cb10f24649778ee133f3acb672.jpg,leaf_miner,scorecam,0.15304909121793783,0.17111413841921094,0,0.3487597703933716,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner113__jpg.rf.6c0394cb10f24649778ee133f3acb672.jpg,leaf_miner,eigencam,0.05766036952460037,0.11258849155926666,0,0.15021376311779022,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner342__jpg.rf.84e9b41f40dc7f6654d5e8c19b2f702e.jpg,leaf_miner,gradcam++,0.003466843696983108,0.004991503823279524,0,0.762169361114502,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner342__jpg.rf.84e9b41f40dc7f6654d5e8c19b2f702e.jpg,leaf_miner,scorecam,0.0032424465733235075,0.006338971999855109,0,0.5523831844329834,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner342__jpg.rf.84e9b41f40dc7f6654d5e8c19b2f702e.jpg,leaf_miner,eigencam,0.302316676239709,0.27051567586088743,1,0.2167515903711319,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner700__jpg.rf.98f8d725af3854d7f6365fa8eac76593.jpg,leaf_miner,gradcam++,0.15027104591836735,0.0,0,0.8401481509208679,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner700__jpg.rf.98f8d725af3854d7f6365fa8eac76593.jpg,leaf_miner,scorecam,0.03297284589161867,0.026811417418882655,0,0.44338124990463257,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner700__jpg.rf.98f8d725af3854d7f6365fa8eac76593.jpg,leaf_miner,eigencam,0.5385625492427558,0.5527600450619602,1,0.07286666333675385,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner280__jpg.rf.3b15ea953dee471420cbebfe90c3ca4e.jpg,leaf_miner,gradcam++,0.0,0.0,0,0.6959237456321716,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner280__jpg.rf.3b15ea953dee471420cbebfe90c3ca4e.jpg,leaf_miner,scorecam,0.0,0.002417705039985122,0,0.3325921595096588,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner280__jpg.rf.3b15ea953dee471420cbebfe90c3ca4e.jpg,leaf_miner,eigencam,0.14598903836571997,0.17774811938849794,1,0.051826898008584976,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner593__jpg.rf.40a54e6aff520fc0ac58011289cf2d8b.jpg,leaf_miner,gradcam++,0.030641672674837778,0.015004647457177002,0,0.3312559723854065,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner593__jpg.rf.40a54e6aff520fc0ac58011289cf2d8b.jpg,leaf_miner,scorecam,0.2901624548736462,0.1714009817333226,0,0.2432810664176941,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner593__jpg.rf.40a54e6aff520fc0ac58011289cf2d8b.jpg,leaf_miner,eigencam,0.40394814378314675,0.3212360488953003,1,0.10536616295576096,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner601__jpg.rf.d5658922041cee38c4a425786c670da9.jpg,leaf_miner,gradcam++,0.1178474114441417,0.1265802781289507,0,0.5630835890769958,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner601__jpg.rf.d5658922041cee38c4a425786c670da9.jpg,leaf_miner,scorecam,0.30802192326856004,0.16494130202774812,1,0.2793086767196655,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner601__jpg.rf.d5658922041cee38c4a425786c670da9.jpg,leaf_miner,eigencam,0.30802192326856004,0.2550750949001485,1,0.14812840521335602,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1140__jpg.rf.abf4d6fd6a8701382e19b5d31d1e449b.jpg,leaf_miner,gradcam++,0.10505022321428571,0.0,0,0.8910484910011292,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1140__jpg.rf.abf4d6fd6a8701382e19b5d31d1e449b.jpg,leaf_miner,scorecam,0.0,0.015056983612012312,0,0.36596471071243286,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1140__jpg.rf.abf4d6fd6a8701382e19b5d31d1e449b.jpg,leaf_miner,eigencam,0.30932420872540634,0.22197223289249848,0,0.13747410476207733,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner709__jpg.rf.5459af1ed5be5bc05ad5d2d1d4fc0851.jpg,leaf_miner,gradcam++,0.019384635399726794,0.028362044351384792,0,0.7075178623199463,False
cashew_leaf_dataset_raw/leaf_miner/leaf-miner709__jpg.rf.5459af1ed5be5bc05ad5d2d1d4fc0851.jpg,leaf_miner,scorecam,0.033570769027832736,0.03368206840773305,0,0.33070263266563416,False
cashew_leaf_dataset_raw/leaf_miner/leaf-miner709__jpg.rf.5459af1ed5be5bc05ad5d2d1d4fc0851.jpg,leaf_miner,eigencam,0.25267785771382895,0.23253227898931242,1,0.017964256927371025,False
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1171__jpg.rf.2eff08538f431bad74b1c9f6479df62e.jpg,leaf_miner,gradcam++,0.0,0.0,0,0.6431220769882202,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1171__jpg.rf.2eff08538f431bad74b1c9f6479df62e.jpg,leaf_miner,scorecam,0.2744459941112661,0.21029649975350376,0,0.3062727749347687,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1171__jpg.rf.2eff08538f431bad74b1c9f6479df62e.jpg,leaf_miner,eigencam,0.0,0.0,0,0.41505199670791626,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner735__jpg.rf.d52364a41a43474ccaad63a94d125456.jpg,leaf_miner,gradcam++,0.0,0.0,0,0.6904096603393555,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner735__jpg.rf.d52364a41a43474ccaad63a94d125456.jpg,leaf_miner,scorecam,0.09690047190047191,0.14214305650706655,0,0.34983232617378235,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner735__jpg.rf.d52364a41a43474ccaad63a94d125456.jpg,leaf_miner,eigencam,0.4132237114826586,0.5039989510947948,1,0.2915019989013672,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1189__jpg.rf.744fd3c62c88de5338dd0d51e1496e9d.jpg,leaf_miner,gradcam++,0.0,0.0,0,0.7312058210372925,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1189__jpg.rf.744fd3c62c88de5338dd0d51e1496e9d.jpg,leaf_miner,scorecam,0.11945345386791802,0.06250346625256503,0,0.46227940917015076,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1189__jpg.rf.744fd3c62c88de5338dd0d51e1496e9d.jpg,leaf_miner,eigencam,0.32004231426478963,0.30978260869565216,1,0.07005641609430313,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1235__jpg.rf.4a604cc4f3a1ab83bdc42e8fb6d74293.jpg,leaf_miner,gradcam++,0.0,0.0,0,0.568515956401825,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1235__jpg.rf.4a604cc4f3a1ab83bdc42e8fb6d74293.jpg,leaf_miner,scorecam,0.2571001494768311,0.13456423094977313,1,0.23428940773010254,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner1235__jpg.rf.4a604cc4f3a1ab83bdc42e8fb6d74293.jpg,leaf_miner,eigencam,0.2571001494768311,0.2862214333259374,1,0.06952307373285294,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner641__jpg.rf.59539869fbc94461be922999eb176ce2.jpg,leaf_miner,gradcam++,0.0,0.0020938539228969083,0,0.5361979007720947,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner641__jpg.rf.59539869fbc94461be922999eb176ce2.jpg,leaf_miner,scorecam,0.0,0.001971738416036806,0,0.43676427006721497,True
cashew_leaf_dataset_raw/leaf_miner/leaf-miner641__jpg.rf.59539869fbc94461be922999eb176ce2.jpg,leaf_miner,eigencam,0.2451038575667656,0.24599721545422903,0,0.14638608694076538,True
cashew_leaf_dataset_raw/red_rust/red-rust446__jpg.rf.70292a3635a8af7552d24365690c99fc.jpg,red_rust,gradcam++,0.629264987244898,0.0,1,,True
cashew_leaf_dataset_raw/red_rust/red-rust446__jpg.rf.70292a3635a8af7552d24365690c99fc.jpg,red_rust,scorecam,0.203479969940459,0.1760962453407679,1,0.6317475438117981,True
cashew_leaf_dataset_raw/red_rust/red-rust446__jpg.rf.70292a3635a8af7552d24365690c99fc.jpg,red_rust,eigencam,0.1674803591470258,0.33916929547844377,1,0.18509580194950104,True
cashew_leaf_dataset_raw/red_rust/red-rust476__jpg.rf.5817b3fa9e542836f6c1394f7fa31524.jpg,red_rust,gradcam++,0.10654205607476636,0.11276712328767123,1,0.5771007537841797,True
cashew_leaf_dataset_raw/red_rust/red-rust476__jpg.rf.5817b3fa9e542836f6c1394f7fa31524.jpg,red_rust,scorecam,0.03554436048138819,0.06211590018560528,0,0.34338247776031494,True
cashew_leaf_dataset_raw/red_rust/red-rust476__jpg.rf.5817b3fa9e542836f6c1394f7fa31524.jpg,red_rust,eigencam,0.16090342679127725,0.17455446713088635,1,0.5454407930374146,True
cashew_leaf_dataset_raw/red_rust/red-rust642__jpg.rf.6503b182fa5c27ea04491c1f5bb2534f.jpg,red_rust,gradcam++,0.0024906600249066002,0.0,0,0.5606414675712585,True
cashew_leaf_dataset_raw/red_rust/red-rust642__jpg.rf.6503b182fa5c27ea04491c1f5bb2534f.jpg,red_rust,scorecam,0.03723296032553408,0.05428699350794717,0,0.672282338142395,True
cashew_leaf_dataset_raw/red_rust/red-rust642__jpg.rf.6503b182fa5c27ea04491c1f5bb2534f.jpg,red_rust,eigencam,0.026158696089610304,0.029414922168545358,0,0.12269452959299088,True
cashew_leaf_dataset_raw/red_rust/red-rust1429__jpg.rf.06ff14386c5cf92f37f310ecc3c3c1ff.jpg,red_rust,gradcam++,0.0028303412582888566,0.007054899948691636,0,0.31036433577537537,True
cashew_leaf_dataset_raw/red_rust/red-rust1429__jpg.rf.06ff14386c5cf92f37f310ecc3c3c1ff.jpg,red_rust,scorecam,8.064516129032258e-05,0.020855538975342855,0,0.25971531867980957,True
cashew_leaf_dataset_raw/red_rust/red-rust1429__jpg.rf.06ff14386c5cf92f37f310ecc3c3c1ff.jpg,red_rust,eigencam,0.12644200199836497,0.14588033086260607,0,0.1920700967311859,True
cashew_leaf_dataset_raw/red_rust/red-rust158__jpg.rf.16ebb72a2da686de1f02f3b1100b0614.jpg,red_rust,gradcam++,0.020381961161932274,0.01936861369528748,0,0.2785870432853699,True
cashew_leaf_dataset_raw/red_rust/red-rust158__jpg.rf.16ebb72a2da686de1f02f3b1100b0614.jpg,red_rust,scorecam,0.033401056481105244,0.01825774066012172,0,0.29564836621284485,True
cashew_leaf_dataset_raw/red_rust/red-rust158__jpg.rf.16ebb72a2da686de1f02f3b1100b0614.jpg,red_rust,eigencam,0.06018171209469034,0.0642872656193441,0,0.2549862563610077,True
cashew_leaf_dataset_raw/red_rust/red-rust922__jpg.rf.444184adb4ff86cede91fc4cec7c92af.jpg,red_rust,gradcam++,0.257434220769111,0.08814676423270539,0,0.7674559354782104,True
cashew_leaf_dataset_raw/red_rust/red-rust922__jpg.rf.444184adb4ff86cede91fc4cec7c92af.jpg,red_rust,scorecam,0.09479915051285527,0.44429795649307846,0,0.3088347911834717,True
cashew_leaf_dataset_raw/red_rust/red-rust922__jpg.rf.444184adb4ff86cede91fc4cec7c92af.jpg,red_rust,eigencam,0.24830624178881475,0.4480931661121065,1,0.060622915625572205,True
cashew_leaf_dataset_raw/red_rust/red-rust1368__jpg.rf.357ebc0e92ccbfdcc0c70def5e30a53e.jpg,red_rust,gradcam++,0.1757355060124178,0.05888228941684665,0,0.6733768582344055,True
cashew_leaf_dataset_raw/red_rust/red-rust1368__jpg.rf.357ebc0e92ccbfdcc0c70def5e30a53e.jpg,red_rust,scorecam,0.23002494312419483,0.6931384368093229,1,0.3037874400615692,True
cashew_leaf_dataset_raw/red_rust/red-rust1368__jpg.rf.357ebc0e92ccbfdcc0c70def5e30a53e.jpg,red_rust,eigencam,0.28803099885189437,0.45773012642261274,1,0.08744350075721741,True
cashew_leaf_dataset_raw/red_rust/red-rust759__jpg.rf.3c85d039139cba28d00c10376888d6b9.jpg,red_rust,gradcam++,0.10609699769053117,0.12033308931185945,0,0.4681231677532196,True
cashew_leaf_dataset_raw/red_rust/red-rust759__jpg.rf.3c85d039139cba28d00c10376888d6b9.jpg,red_rust,scorecam,0.35236965486075805,0.4196506350006877,0,0.4208594560623169,True
cashew_leaf_dataset_raw/red_rust/red-rust759__jpg.rf.3c85d039139cba28d00c10376888d6b9.jpg,red_rust,eigencam,0.027819516592967844,0.029154849688031764,0,0.15060482919216156,True
cashew_leaf_dataset_raw/red_rust/red-rust937__jpg.rf.c7d0770b1e6bc473e10c59b918004caf.jpg,red_rust,gradcam++,0.33982382015306123,0.0,0,,True
cashew_leaf_dataset_raw/red_rust/red-rust937__jpg.rf.c7d0770b1e6bc473e10c59b918004caf.jpg,red_rust,scorecam,0.18057431696370213,0.0021115322144017326,0,0.6142511963844299,True
cashew_leaf_dataset_raw/red_rust/red-rust937__jpg.rf.c7d0770b1e6bc473e10c59b918004caf.jpg,red_rust,eigencam,0.13749370065513186,0.22336931018301268,0,0.1017187237739563,True
cashew_leaf_dataset_raw/red_rust/red-rust388__jpg.rf.361d1130d2c84718a5981d2b62d3c0a9.jpg,red_rust,gradcam++,0.01903737563861253,0.0017572316842389836,0,0.16595810651779175,True
cashew_leaf_dataset_raw/red_rust/red-rust388__jpg.rf.361d1130d2c84718a5981d2b62d3c0a9.jpg,red_rust,scorecam,0.0006339144215530904,0.009010272411737895,0,0.4511808454990387,True
cashew_leaf_dataset_raw/red_rust/red-rust388__jpg.rf.361d1130d2c84718a5981d2b62d3c0a9.jpg,red_rust,eigencam,0.0,0.0,0,0.4824692904949188,True
cashew_leaf_dataset_raw/red_rust/red-rust832__jpg.rf.3e0a67eb9f31c2bb1cfcb138cabf6873.jpg,red_rust,gradcam++,0.0,0.0,0,0.6546311974525452,True
