,edge_density,edge_density,green_fraction,green_fraction,occlusion_proxy,occlusion_proxy
,mean,std,mean,std,mean,std
class,,,,,,
anthracnose,0.05451561326303142,0.03336911680335521,0.5993377130814529,0.241332476965894,0.40066228691854705,0.24133247696589394
healthy,0.04519170500695485,0.03311084857812334,0.5480193763348156,0.20964037965303295,0.45198062366518443,0.2096403796530329
leaf_miner,0.05535457786578532,0.026558588073685704,0.6308313282003702,0.1736475163778979,0.3691686717996297,0.1736475163778979
red_rust,0.08762741183173671,0.041855670268107346,0.6119686885876178,0.18492641360032638,0.3880313114123822,0.18492641360032633
